seed,time,total_conc,total_conc_I1,total_conc_I2,total_conc_I3,total_conc_I4,total_conc_I5,total_conc_I6,total_conc_I7,total_conc_R1,total_conc_R2,num_I1,num_I2,num_I3,num_I4,num_I5,num_I6,num_I7,num_R1,num_R2,sim,log_genes_mean,log_gene_copies1,log_gene_copies2,log_gene_copies3,log_gene_copies4,log_gene_copies5,log_gene_copies6,log_gene_copies7,log_gene_copies8,log_gene_copies9,log_gene_copies10,log_mean_copiesten,log_mean_copiesthree,new_time,everyother,week
31,3,7613.773636440947,600.8015153802016,5958.145948316551,398.660009747993,23.686210678718613,0,3.339585806406143,629.140366511077,0,0,3,4,1,1,0,1,1,0,0,31,1.9245984119473434,2.722479328257926,1.8580689774129944,2.0500055985668566,1.796447354135765,1.9499348861805308,2.6974336349204173,2.230881387336673,1.9111430202073316,2.3662810676422277,1.9682592726215506,2.210251349059865,2.2822903711617575,3,TRUE,0
31,5,63057.26621243799,30190.81889393659,26369.246560937765,1960.461879286676,4072.1217754834224,142.4555739651066,5.921552669679651,1.6697929032030714,314.57018325553844,0,3,7,1,2,1,1,1,1,0,31,4.0386827853537675,4.791816239553844,4.645448588651124,4.19896058821558,3.3230856467262626,2.9867779793048843,4.468244671530913,4.43767589719886,4.322120408587021,4.47561041841008,4.025726254437256,4.290204337342016,4.575560012143305,5,TRUE,0
31,7,515470.86270903016,3165.64271002357,5233.277461539747,487959.1779311297,10885.530839104798,7814.210166222519,0,35.61389349127664,376.66951343484857,0.7401940837099561,3,3,4,3,3,0,1,3,1,31,6.139720263813823,6.334903922076902,6.18397968761552,6.495076092024119,6.8675576734680615,6.46238081674251,5.577155496674562,6.359087326945365,7.020161380651148,4.9892013078540085,6.303278445502344,6.391259564017643,6.34605016448713,7,TRUE,0
31,9,351717.40245815855,96.20858163619617,51797.86286137485,5577.109651409415,288664.4825973851,0,3865.5765629027524,1297.677667017118,386.6946772597545,31.789859173365013,2,4,1,9,0,3,2,5,3,31,5.7574675035708385,5.120231802659149,6.425207884701901,5.788440681935515,4.594615875394389,6.204860105578895,5.598706835025494,5.226973621905751,4.757330703523573,5.51724738114516,5.195386108875888,5.601126891122268,5.9144816076016395,9,TRUE,1
31,11,319652.71211282106,1983.4106661073304,34999.81998011941,3710.7633076222023,264671.18914719776,5908.519028282134,4439.500361107864,402.4760282867463,3378.194133035999,158.83946106162313,5,4,2,3,4,4,2,9,4,31,5.6618746161515485,5.127390851198873,6.370123698256392,6.077049138651297,5.172667946093718,5.556142221504597,5.051690768645774,4.8946332747809915,5.9368377569684805,5.889826213599154,4.96419606773005,5.633640456599346,5.981791467826193,11,TRUE,1
31,13,209884.21033526043,6846.669894238538,18063.273312520247,81468.59629103442,34139.20670088451,1662.2773453905504,63393.126063046984,349.4109248486088,2019.3130428023264,1942.3367604941816,7,5,7,4,2,4,2,12,6,31,5.2411954836382435,5.3268949030953365,5.2930484458067655,5.244011276835506,5.675907651004796,5.584562802124075,5.279342748114921,5.214052825786642,5.358884211328598,6.147198847748513,5.527388603842964,5.506822711622251,5.288562232704344,13,TRUE,1
31,15,679087.9467680744,3560.8939964928163,481330.1270825276,68793.48129623028,87418.09295320277,4630.91423272484,13075.637942979978,1224.3312830992706,18294.677455539495,759.7905252775616,6,7,6,9,5,6,3,17,4,31,6.415390127472238,5.920183920108018,6.234222156323923,7.380868402755812,6.075851348021038,5.228734011590564,6.5786659570280674,6.713398644057913,6.770061078078495,6.275317162517579,6.853679977104453,6.551381293148802,6.720367706487491,15,TRUE,2
31,17,3835389.4755535857,6845.794311331445,234838.6804829117,1478730.3444613966,2068781.4837222528,10659.026411443065,11658.848181422845,1151.198384582593,21002.137187869197,1721.96241037532,6,10,10,6,7,6,5,21,6,31,8.146665751149452,8.123385305306936,8.5350935248329,8.07978549016867,7.771760536108389,8.444798598654518,8.306402802569876,9.268363426597334,7.4099773808218945,7.892027886664177,8.029142103303938,8.312851880208928,8.26798507807581,17,TRUE,2
31,19,3179296.9033198603,14375.386793205045,562479.2284677682,22291.865539152237,2476834.9693769203,56179.146071469375,2312.824597781662,3024.335915352526,39881.55686809849,1917.5896901118365,4,7,11,11,9,2,6,28,11,31,7.959054836085329,7.975714066933972,7.965305876122895,8.14206443533426,8.081218208682499,8.838961579297663,7.574862719941056,7.4472609852912,8.297113105959777,8.056833071202421,7.73179790978211,8.085386587503603,8.031032903557637,19,TRUE,2
31,21,2041560.8006506932,7602.2386808725,481100.1436040142,883543.6623593173,252322.11211615268,1579.7992708010008,113598.5562620904,251806.16562698636,47719.71303039351,2288.4097000661413,10,9,9,8,6,9,5,40,14,31,7.516109377000074,6.69317136888078,7.828516712387903,7.046723953890967,7.341265932060789,6.952580652144354,8.172874725722675,7.850756020175113,7.436607997440306,6.715767092321589,6.167545620809568,7.388091686688267,7.305897413442636,21,TRUE,2
31,23,1257927.421051305,43783.726192204325,566172.8918645155,107525.15353595355,257247.10818602235,17848.20632292599,30662.718093925374,41650.36517595502,182221.0175205862,10816.234159216909,13,11,9,13,8,12,3,41,22,31,7.031860226020319,7.3417560002553826,6.913842631850738,7.591763968213142,6.33668216766622,7.123132599795467,6.879400059844942,6.646531633194911,7.208293896882792,6.640499791965457,7.278613961640129,7.059941836583851,7.320158965020542,23,TRUE,3
31,25,1829603.4382820204,5784.149222199726,58225.56533216997,1191496.1618641573,340203.442031557,3934.5611839749613,10925.392207669436,14772.33363209462,198782.03810858063,5479.794699616417,10,10,16,9,4,13,12,45,28,31,7.406494006302379,7.347070843930008,7.999799156414632,6.518786204038585,7.569325285752585,7.460000288780881,7.696984284429114,6.4693704711803175,7.398938258208439,7.8164581025144075,8.102659940547609,7.55747861052892,7.459676669398156,25,TRUE,3
31,27,1272325.3728307385,27889.81662721837,20951.13897131678,343160.2339573238,570607.7221225168,73261.43310225954,2110.933581354811,35784.354394947506,191694.28956063619,6865.450513164941,15,14,12,16,12,4,15,54,33,31,7.043240991782538,8.213960162287556,6.627185123687129,7.314157100120447,6.391477562852664,7.817104062637972,6.6662811607048384,7.003561565133901,6.514269182352937,6.645409335499489,7.355935522351731,7.238766771349223,7.592348257220982,27,TRUE,3
31,29,942239.7906186829,86191.55197720347,373866.3851717832,87438.25791836788,72073.13005807066,25848.781992920547,17579.293385483772,51026.29934972221,219628.03863258948,8588.052132540844,17,20,14,14,8,12,20,64,35,31,6.742899281321865,6.649712832106339,7.252576061379484,7.7753256339776105,6.3420868818106175,7.519871427101275,6.215534513337518,6.185217770252395,6.466439812703612,6.405234621464799,6.297067635401338,6.8829379996578846,7.327653038924957,29,TRUE,4
31,31,2964749.560859538,147362.31167319205,1116952.6444987073,1235467.169557802,156590.9560782839,63825.22780056584,6791.247305406718,11672.84093208285,203502.60421984058,22584.558793654818,16,26,16,18,18,14,12,74,44,31,7.889187327066496,7.244314624490666,8.501377761364457,7.807306271434144,7.992299096413982,8.262062600418568,7.157682217881227,8.580115199273843,8.015386101165673,7.994985969004157,8.313481450779866,8.080011292838709,7.981638284136565,31,TRUE,4
31,33,2706494.271550333,109392.70241391065,262860.49198258366,260296.20947921512,1512409.9357824016,290306.8335648711,19465.694434250883,10984.825317235647,217952.28644237618,22825.292133487463,10,22,13,23,17,18,18,96,44,31,7.7980489340243455,8.16612231391068,7.916880714346613,7.4915162120830985,7.932472168853016,8.668040129667261,8.212806724964816,7.289195242985078,7.709839224275855,7.84845528328383,7.818878314003584,7.975474609125555,7.8955152593320586,33,TRUE,4
31,35,3441998.159857131,70587.19451636254,229165.00962979597,1851043.4167822036,366790.45978680096,605461.807882199,16189.52858584422,79939.14694864293,196017.5100029519,26804.085722327196,25,14,19,15,20,18,20,104,57,31,8.038446926499086,8.079095185488725,7.456802856498892,8.152396689801975,7.531642499329575,7.614460871706213,8.062527815472524,8.83432467830978,8.219993113740113,7.231572068725822,8.341146139724794,8.059973279985863,7.94089295000731,35,TRUE,4
