variable,mean,median,sd,mad,q5,q95,rhat,ess_bulk,ess_tail
alpha_t_values[5],0.25645813917758364,0.252150842636814,0.061301425459350266,0.05551794730589448,0.16677647512979538,0.36784197817133957,0.9995411621772853,1391.0655006087695,833.1595430750464
alpha_t_values[6],0.2620311589720635,0.25553643689390243,0.05913555921722603,0.053418324070616224,0.17330681616808213,0.37002431685536324,0.9987518889589131,1360.1480829420127,872.9137445419291
alpha_t_values[7],0.26229518550264375,0.2578576164196682,0.06161877651502057,0.061970874123919495,0.17031033791370642,0.37435980897295124,1.0023999717958458,1284.1444452785868,741.3371736050358
alpha_t_values[8],0.25779218911344076,0.2508773103177071,0.0642657774338991,0.0625801549585732,0.1631342815730921,0.37175027930063165,1.002268752244722,1155.1833263831636,715.9645835051193
alpha_t_values[9],0.2586092979320597,0.25183173169304474,0.07415510555689178,0.07015489144594153,0.15104164825382035,0.39790455471314956,1.00431655138375,1236.8873118923925,917.1084910716406
alpha_t_values[10],0.2629483139913147,0.2509096122842254,0.08694815916974223,0.07972419544956048,0.1437713921094848,0.42292410339455705,1.002285762961674,1287.9448354081587,737.7669006352321
rt_t_values[0],0.5727544695103471,0.5702314357335977,0.05608105419757872,0.05699542193175997,0.4875467473892765,0.6648802467482874,1.0016082900605523,1208.3035837743346,742.3034051143993
rt_t_values[1],0.8106470527825291,0.7997739478838006,0.1382716089315232,0.1260062894250057,0.6038916553821775,1.0492377349844855,1.0093680119173363,1192.8245882464096,552.5281471752522
rt_t_values[2],1.0764939675960299,1.0602106109951954,0.1978819825644278,0.197920527801481,0.791969385583021,1.4138432199350899,1.0011714705205843,1803.3881361507556,851.3276996541878
rt_t_values[3],1.3505772007149237,1.31968933953857,0.25326074334189985,0.2370029181153776,0.9869096042754933,1.7746271421278315,1.0000341816969653,1475.0079510403343,759.5008996242865
rt_t_values[4],1.5943114025178404,1.571681099693253,0.27521633582825,0.26412482216702055,1.17218416551926,2.0795069867941507,1.0027530842391095,1219.7220985084784,858.3792849740108
rt_t_values[5],1.7667298547732817,1.748345310596368,0.32232100132518277,0.319296042568448,1.2961374560110923,2.3188610752713266,0.9995265884095635,1307.360589148982,735.982204415215
rt_t_values[6],1.8091486238880736,1.7900122801585332,0.32089613776712406,0.3042772388930231,1.3238788911927624,2.406519934018207,1.00235706968182,1236.9825596038133,695.8384207059802
