seed,sim,num_divergent,max_treedepth,bfmi,address
66,115,0,0,0.97543065602919,episewer_diagnostics_sim_115_seed_66.csv
66,115,0,0,0.9554946015500076,episewer_diagnostics_sim_115_seed_66.csv
66,115,0,0,0.8521846662027923,episewer_diagnostics_sim_115_seed_66.csv
66,115,0,0,1.0136964835942883,episewer_diagnostics_sim_115_seed_66.csv
67,115,0,0,0.9213515204427276,episewer_diagnostics_sim_115_seed_67.csv
67,115,0,0,0.932108298532029,episewer_diagnostics_sim_115_seed_67.csv
67,115,0,0,0.9918885102809658,episewer_diagnostics_sim_115_seed_67.csv
67,115,2,0,1.0141931206350234,episewer_diagnostics_sim_115_seed_67.csv
68,115,0,0,0.71886853148697,episewer_diagnostics_sim_115_seed_68.csv
68,115,0,0,0.7350318348862772,episewer_diagnostics_sim_115_seed_68.csv
68,115,0,0,0.781980205553271,episewer_diagnostics_sim_115_seed_68.csv
68,115,0,0,0.958743993002698,episewer_diagnostics_sim_115_seed_68.csv
69,115,0,0,0.7087679148960211,episewer_diagnostics_sim_115_seed_69.csv
69,115,0,0,0.6991362084228638,episewer_diagnostics_sim_115_seed_69.csv
69,115,0,0,0.4517495339762792,episewer_diagnostics_sim_115_seed_69.csv
69,115,0,0,0.6660174106578375,episewer_diagnostics_sim_115_seed_69.csv
7,115,0,0,0.9538615574625376,episewer_diagnostics_sim_115_seed_7.csv
7,115,0,0,0.970837777010294,episewer_diagnostics_sim_115_seed_7.csv
7,115,0,0,0.9313354057925742,episewer_diagnostics_sim_115_seed_7.csv
7,115,0,0,0.9306191559563998,episewer_diagnostics_sim_115_seed_7.csv
70,115,0,0,0.8885703600843096,episewer_diagnostics_sim_115_seed_70.csv
70,115,0,0,0.8627622335650494,episewer_diagnostics_sim_115_seed_70.csv
70,115,0,0,0.8126566800471592,episewer_diagnostics_sim_115_seed_70.csv
70,115,0,0,0.9166150732279515,episewer_diagnostics_sim_115_seed_70.csv
71,115,0,0,0.7527576501771212,episewer_diagnostics_sim_115_seed_71.csv
71,115,0,0,0.4472442104058296,episewer_diagnostics_sim_115_seed_71.csv
71,115,0,0,0.5170130625096383,episewer_diagnostics_sim_115_seed_71.csv
71,115,0,0,0.7876931863630884,episewer_diagnostics_sim_115_seed_71.csv
72,115,0,0,0.6953422777457978,episewer_diagnostics_sim_115_seed_72.csv
72,115,1,0,0.7882480731914374,episewer_diagnostics_sim_115_seed_72.csv
72,115,3,0,0.8533536145711678,episewer_diagnostics_sim_115_seed_72.csv
72,115,0,0,0.688133705230223,episewer_diagnostics_sim_115_seed_72.csv
73,115,0,0,0.7647839998463082,episewer_diagnostics_sim_115_seed_73.csv
73,115,0,0,0.7352627757828275,episewer_diagnostics_sim_115_seed_73.csv
73,115,2,0,0.6583005785719142,episewer_diagnostics_sim_115_seed_73.csv
73,115,0,0,0.8604431936943401,episewer_diagnostics_sim_115_seed_73.csv
74,115,0,0,1.0485984628060594,episewer_diagnostics_sim_115_seed_74.csv
74,115,0,0,0.9123556399093508,episewer_diagnostics_sim_115_seed_74.csv
74,115,0,0,0.8573926809624721,episewer_diagnostics_sim_115_seed_74.csv
74,115,0,0,0.9462236345240712,episewer_diagnostics_sim_115_seed_74.csv
75,115,0,0,0.8445160492429558,episewer_diagnostics_sim_115_seed_75.csv
75,115,0,0,0.7862231626271287,episewer_diagnostics_sim_115_seed_75.csv
75,115,0,0,0.7806383522502583,episewer_diagnostics_sim_115_seed_75.csv
75,115,0,0,0.6724312828422321,episewer_diagnostics_sim_115_seed_75.csv
76,115,0,0,0.7825288882192005,episewer_diagnostics_sim_115_seed_76.csv
76,115,0,0,0.7483706882379739,episewer_diagnostics_sim_115_seed_76.csv
76,115,0,0,0.7991563283196306,episewer_diagnostics_sim_115_seed_76.csv
76,115,0,0,1.0084402561854595,episewer_diagnostics_sim_115_seed_76.csv
77,115,0,0,0.5687068424902585,episewer_diagnostics_sim_115_seed_77.csv
77,115,0,0,0.7639514689440144,episewer_diagnostics_sim_115_seed_77.csv
77,115,0,0,0.7385667306528504,episewer_diagnostics_sim_115_seed_77.csv
77,115,0,0,0.8561131455441413,episewer_diagnostics_sim_115_seed_77.csv
78,115,0,0,0.7806511284618887,episewer_diagnostics_sim_115_seed_78.csv
78,115,0,0,0.8337729723588068,episewer_diagnostics_sim_115_seed_78.csv
78,115,0,0,0.7900718954397352,episewer_diagnostics_sim_115_seed_78.csv
78,115,0,0,0.9089013506036472,episewer_diagnostics_sim_115_seed_78.csv
79,115,0,0,0.7836615780129877,episewer_diagnostics_sim_115_seed_79.csv
79,115,0,0,0.750690638314239,episewer_diagnostics_sim_115_seed_79.csv
79,115,0,0,0.9297299159537956,episewer_diagnostics_sim_115_seed_79.csv
79,115,0,0,0.7427333415181161,episewer_diagnostics_sim_115_seed_79.csv
8,115,0,0,0.9913444317077924,episewer_diagnostics_sim_115_seed_8.csv
8,115,0,0,0.8187773779547454,episewer_diagnostics_sim_115_seed_8.csv
8,115,0,0,0.929161354224916,episewer_diagnostics_sim_115_seed_8.csv
8,115,1,0,1.0230075456649312,episewer_diagnostics_sim_115_seed_8.csv
80,115,0,0,0.9636372533380728,episewer_diagnostics_sim_115_seed_80.csv
80,115,0,0,1.074480819372629,episewer_diagnostics_sim_115_seed_80.csv
80,115,0,0,1.0944969780712124,episewer_diagnostics_sim_115_seed_80.csv
80,115,0,0,0.9843029449013114,episewer_diagnostics_sim_115_seed_80.csv
81,115,0,0,0.6647264018760493,episewer_diagnostics_sim_115_seed_81.csv
81,115,0,0,0.5632652659626508,episewer_diagnostics_sim_115_seed_81.csv
81,115,0,0,0.6276219323683129,episewer_diagnostics_sim_115_seed_81.csv
81,115,0,0,0.6952880792655243,episewer_diagnostics_sim_115_seed_81.csv
82,115,0,0,0.8074420771711566,episewer_diagnostics_sim_115_seed_82.csv
82,115,0,0,1.0130631180453689,episewer_diagnostics_sim_115_seed_82.csv
82,115,0,0,0.8674519727795977,episewer_diagnostics_sim_115_seed_82.csv
82,115,0,0,0.9714912925675864,episewer_diagnostics_sim_115_seed_82.csv
83,115,0,0,0.5418059153334409,episewer_diagnostics_sim_115_seed_83.csv
83,115,0,0,0.6967336517125582,episewer_diagnostics_sim_115_seed_83.csv
83,115,0,0,0.6418822701130285,episewer_diagnostics_sim_115_seed_83.csv
83,115,0,0,0.5224846997400429,episewer_diagnostics_sim_115_seed_83.csv
84,115,0,0,0.7722514833481321,episewer_diagnostics_sim_115_seed_84.csv
84,115,0,0,0.6608251595186297,episewer_diagnostics_sim_115_seed_84.csv
84,115,0,0,0.6186378126440679,episewer_diagnostics_sim_115_seed_84.csv
84,115,0,0,0.7104126185934476,episewer_diagnostics_sim_115_seed_84.csv
85,115,0,0,0.7142654090941324,episewer_diagnostics_sim_115_seed_85.csv
85,115,0,0,0.5189995227838545,episewer_diagnostics_sim_115_seed_85.csv
85,115,0,0,0.3433451133802312,episewer_diagnostics_sim_115_seed_85.csv
85,115,0,0,0.6318219967409031,episewer_diagnostics_sim_115_seed_85.csv
86,115,0,0,1.0814781384306813,episewer_diagnostics_sim_115_seed_86.csv
86,115,0,0,1.0650801468803748,episewer_diagnostics_sim_115_seed_86.csv
86,115,0,0,1.0921908963631286,episewer_diagnostics_sim_115_seed_86.csv
86,115,0,0,0.8047164491919062,episewer_diagnostics_sim_115_seed_86.csv
87,115,0,0,0.5641269854353244,episewer_diagnostics_sim_115_seed_87.csv
87,115,0,0,0.610171323881057,episewer_diagnostics_sim_115_seed_87.csv
87,115,0,0,0.6722303023569299,episewer_diagnostics_sim_115_seed_87.csv
