iteration,chain,gamma,nu,rho_conc,rt_init,sigma_rt,tau,I_init,E_init,alpha_t_values[0],alpha_t_values[1],alpha_t_values[2],alpha_t_values[3],alpha_t_values[4],alpha_t_values[5],alpha_t_values[6],alpha_t_values[7],alpha_t_values[8],alpha_t_values[9],alpha_t_values[10],rt_t_values[0],rt_t_values[1],rt_t_values[2],rt_t_values[3],rt_t_values[4],rt_t_values[5],rt_t_values[6],rt_t_values[7],rt_t_values[8],rt_t_values[9],rt_t_values[10],log_genes_mean[0],log_genes_mean[1],log_genes_mean[2],log_genes_mean[3],log_genes_mean[4],log_genes_mean[5],log_genes_mean[6],log_genes_mean[7],log_genes_mean[8],log_genes_mean[9],log_genes_mean[10],log_genes_mean[11],log_genes_mean[12],log_genes_mean[13],log_genes_mean[14],log_genes_mean[15],log_genes_mean[16],log_genes_mean[17],log_genes_mean[18],log_genes_mean[19],log_genes_mean[20],log_genes_mean[21],log_genes_mean[22],log_genes_mean[23],log_genes_mean[24],log_genes_mean[25],log_genes_mean[26],log_genes_mean[27],log_genes_mean[28],log_genes_mean[29],E[0],E[1],E[2],E[3],E[4],E[5],E[6],E[7],E[8],E[9],E[10],E[11],E[12],E[13],E[14],E[15],E[16],E[17],E[18],E[19],E[20],E[21],E[22],E[23],E[24],E[25],E[26],E[27],E[28],E[29],I[0],I[1],I[2],I[3],I[4],I[5],I[6],I[7],I[8],I[9],I[10],I[11],I[12],I[13],I[14],I[15],I[16],I[17],I[18],I[19],I[20],I[21],I[22],I[23],I[24],I[25],I[26],I[27],I[28],I[29]
86,4,0.27919182384851304,0.12093920192752193,3.989473168311168,0.5553713781429059,0.18569890802303246,1.5503274897039463,8.993924196749667,5.246797373412952,0.06716617124599104,0.07888686043794838,0.11350000112287184,0.11871993068481183,0.12861856398356925,0.1318201060064938,0.13165189508455002,0.1311376750202997,0.10999249006768634,0.13397372476081498,0.1156893887420288,0.5553713781429059,0.6522852737628015,0.9384880941325514,0.9816496949926948,1.063497707390607,1.089970033748798,1.0885791619780008,1.0843272729622413,0.9094858268835287,1.1077774834425032,0.9565913028875508,3.580208444277561,3.500987784500583,3.4307233546531086,3.4050929815288193,3.5043004625944625,3.4541056965746657,3.4939754842942863,3.8064545324094445,3.9160080011957907,4.325401395879687,4.322238012840208,4.3816316299744695,4.847344905337991,4.8016181270031035,4.7956703564923195,5.025451951077301,5.023231335074667,4.996867998818156,5.006846686650184,5.136516885710193,5.164669820571159,5.091349170891518,4.945222612329967,4.9784547430347,4.8382916160677505,5.085475267747089,5.291360488415362,5.354570590465069,5.398405898031488,5.510389022268523,5.246797373412952,5.634784704501507,5.703186738490992,6.141051154134399,3.9691920403525316,3.2776763285434867,2.8688504136533037,2.3909094403188482,8.57641456947662,10.490175940788939,8.696376309574694,11.811765345989517,14.444825224829025,17.346489577321144,17.870622445415606,14.58758488463891,12.99101754139129,18.62510516848848,14.338518442712411,19.647417839137372,16.687206991924196,14.681211506861738,18.792383248000547,18.23197960146721,23.366684562656943,16.33427414323911,21.826505764835872,26.07226198263048,26.370683370974213,28.916942457980284,8.993924196749667,8.308911390396677,7.745129316382434,7.549141116320457,8.336481779843469,7.928362439819051,8.250850617041399,11.277339386337982,12.583026681263402,18.948830445589305,18.888982747244665,20.044853666286524,31.93446139386831,30.507084729016576,30.32617413077972,38.16018776027304,38.075542653591334,37.084860540743875,37.45677129196331,42.64276835054748,43.860346206534345,40.75954260893811,35.218215275072765,36.40825588191635,31.646654243642054,40.520826786613725,49.78438119663689,53.03284328758811,55.40925922785801,61.97492316223627
87,4,0.28314670545476467,0.172432060256068,7.34112697602549,0.6659573609723312,0.12616872957228895,1.712710700234663,8.897270426882635,4.657415482261519,0.11483239979515303,0.13915237510151163,0.15382588090189286,0.18326328540985373,0.24593667180352627,0.27251432808021814,0.28310378439516626,0.24829668278755976,0.2864840073907389,0.25218786554773476,0.22259121150003217,0.6659573609723312,0.8069982745370274,0.8920955921622449,1.0628144507332393,1.4262815826610271,1.5804156586398392,1.6418279986607285,1.4399681962787545,1.6614312150843618,1.4625346653819855,1.290892257330081,4.179236905897872,4.225379053589326,3.585680123251762,3.1203496273201727,3.0860880792994614,3.1871125358203525,2.4597401047238754,3.168182199069735,2.754012809265973,3.43774091585808,3.2730699436995927,3.4759795927230686,4.235098252068344,4.299321545235414,4.569954246687166,4.704764414206517,4.876597076012666,5.370121572519208,5.260345285051653,5.30898101599356,5.449930760654996,5.558388381738804,5.712734612841267,5.7899917566843015,5.822429864710494,6.015696102270358,6.209114119272419,6.199958872799274,6.1889833640275675,6.223391693515698,4.657415482261519,2.3434710726495345,1.4778792432639623,1.8687717541021267,0.5032537511095612,2.0879535321851166,6.154572996945394,3.5915577388665003,3.891494177155848,1.9889219357877428,2.98265770843372,9.593135802548447,6.41711977765148,4.817453520102089,7.325280379599803,11.600927231493449,14.132925953550844,16.080791142356784,21.79740141605152,17.94136715592996,17.767458077137782,24.844252137943236,34.187895698975204,36.131223814217975,42.4194615304596,48.387984244375716,46.534138060338655,52.67139543077795,53.53808479112605,59.61987093689407,8.897270426882635,9.31742854818176,4.914488865813026,3.085942920546849,2.9820044525716782,3.299002552652827,1.5940018403494243,3.2371387223967103,2.1393893534468127,4.2386657836213475,3.5951207318984832,4.403885515342161,9.408427990036513,10.032493501629872,13.150527565633304,15.048405585169101,17.86966721067411,29.2719348696889,26.22866548733491,27.53584598375708,31.70385844063361,35.33577871379875,41.233137570398725,44.5449765115667,46.01362254369721,55.82399151572206,67.73626776932767,67.11895567675147,66.38631887534078,68.71031432589197
88,4,0.2670296691969321,0.10260218328048742,1.2942986733192003,0.5158826029491322,0.1878120936302319,1.3253611157545317,9.249471260223585,5.034947562540237,0.05293068137900179,0.07738655870961729,0.10142682952964618,0.1113435407098335,0.10416708764954626,0.11886892304139716,0.13812544179461964,0.17981410084541813,0.14808675682374134,0.17089302007655185,0.1967246468245522,0.5158826029491322,0.7542389083287123,0.9885445541872327,1.0851966025464537,1.0152521546718045,1.1585418481441154,1.3462232223365165,1.7525367891427184,1.4433099968146978,1.6655885344016044,1.917353418170047,2.482535372281397,2.4189697514670216,2.552596084695409,2.6832794670048132,2.54397558080439,2.718114330831491,2.8603908422264963,2.9726502631417784,3.486496869197614,3.561954554495914,3.7202782393804856,3.7805089860528964,4.026229541918153,4.018086347791286,4.090082247259536,4.249181623535495,4.226084409037976,4.126754653980671,4.349194787474912,4.413518109530015,4.422775136276225,4.517756698758498,4.7158837944586045,4.739033305071688,4.783103073924755,4.840277643934886,4.971783825386274,5.074435303405076,5.092136231433714,5.202860050587875,5.034947562540237,7.198337914442232,3.3949937759781528,3.769850443702969,4.100728740968054,2.3019500447981245,1.1658586993899203,6.635887446592654,4.689745893962344,9.341730874705402,11.758681003187746,17.4922551123832,20.328429473030507,21.88758848316032,20.27683604127327,21.11376113868032,23.686843340202458,28.46264987587341,33.51009156705097,40.72928515827298,49.42100851850309,48.10497355255987,47.668203138815244,50.14125434398858,51.295865289827766,54.13599809354327,68.00472987766842,64.53635421053467,73.0672012574588,78.50051136852086,9.249471260223585,8.679819799402809,9.920735892406814,11.30573912049673,9.835581713349013,11.70651292735873,13.49638482415604,15.099796693053563,25.242469806291208,27.220913894854228,31.890534956392045,33.87035007452492,43.30467333808062,42.9534668883906,46.15998345681122,54.12047824892703,52.884771580142406,47.88420356220333,59.81316600477089,63.786982027969046,64.3802013138601,70.79495317435013,86.3073541884564,88.32863273875695,92.30830266316909,97.73978190762017,111.47661544330748,123.527810871215,125.73383449417072,140.45554979334594
89,4,0.1665712391617319,0.13976198284885008,3.758222167343149,0.5147043405168156,0.17511331470608374,1.2175822546085595,8.945427208079945,4.991700066472478,0.07193609921153987,0.09330808562706784,0.15019955852964603,0.195661873819001,0.22488990667186393,0.22666535312535535,0.25600949409126106,0.30913836571938375,0.2419806583505735,0.2953804285047663,0.28634533850925226,0.5147043405168156,0.6676213640155546,1.0746810789890122,1.3999649248723494,1.6090921299755605,1.6217954876219065,1.831753448776771,2.211891670524673,1.731376826645848,2.1134533331872847,2.0488070695085177,3.51508849299705,3.4524398212459806,3.480189602980886,3.4759588004003117,3.35242362781145,3.780593521035401,3.747376525732755,3.6238710137035044,3.712024192024396,3.6609523618541866,3.899571690679105,4.013196566894676,4.476840587531447,4.621997519738226,4.481335748052104,4.920457171818603,4.853327393474852,4.976156998072601,5.230450704320542,5.217800762529411,5.187954189459348,5.379205079475321,5.6410474654320995,5.713899208102896,5.756093633278259,5.882405371997588,6.0565547960464485,6.1206132340912704,6.127339577329937,6.191280964692642,4.991700066472478,7.547462903848456,6.910660657214517,6.285697514873087,8.072885886345087,6.260669221071897,3.9912011118093504,5.226911276064045,7.249945907680184,9.875676944747328,12.48938791519549,25.76405431817078,32.37516246366952,31.423881108500463,37.828098387760576,39.49972838955153,47.26222976809004,50.60197960522677,64.11507276897187,71.92351395743543,84.12970076204967,81.92158011002877,88.43438372796946,92.97135022554625,112.30206938340213,118.36296974143461,142.40226317103105,149.58623018153887,163.13061148478144,192.01734801708878,8.945427208079945,8.402201908784011,8.6386263700766,8.602155252787833,7.602503569320322,11.665636900872883,11.284504573578317,9.973434378832762,10.89254025075634,10.350205184507619,13.139535638942279,14.720639389520693,23.40371030371668,27.059861432761792,23.509150546170588,36.470771321260465,34.10286422825723,38.5598268883939,49.724843954806275,49.099789360456604,47.65598243322753,57.70010894993885,74.97100566691432,80.6366443193323,84.11186301967895,95.43633292767183,113.59151121753665,121.10612367114639,121.92347082436373,129.9740671303564
90,4,0.21470520908227936,0.11765082940896794,8.590846154507835,0.5435380250433369,0.15713492243174362,1.5729101490037163,8.717014482745169,5.126516857574135,0.06394769946166098,0.05933727712536331,0.0674512508933248,0.07401632641484508,0.0989598353613075,0.11748240414054105,0.1432967625108425,0.1411462175510616,0.13373719629244957,0.14156812790485224,0.15138961496620632,0.543538025043337,0.5043506911379269,0.5733172577887778,0.6291186112896471,0.8411316423219731,0.9985684311001206,1.2179834450017035,1.1997043986865656,1.136729736324795,1.203290521758627,1.286770486249259,4.315974039209113,4.239768581562416,4.038762846001471,3.9030079118578938,3.18851756229604,3.0170630076306613,2.698707603536801,3.0960009884938313,2.7036177930234415,3.407358328905036,2.972886434133107,2.5463234956780534,3.278665577705544,4.056075467450273,3.9558351682902506,3.569685884896614,4.520847471247331,4.208767194830119,4.582994732734761,4.661895861161495,4.6828428402936435,4.567487233338488,4.751909878681626,4.886138196270663,4.904755501284127,4.604181775324125,4.998474876177319,4.9748439539752525,4.946080281895054,4.95202615698068,5.126516857574135,4.588946731358721,1.9041927833866141,1.3212033799889376,0.9897911757382035,1.9320805356100514,2.8451558704957285,2.211656148829492,1.2624700274621312,0.23896256282950928,0.40352059820868963,1.03516277564145,2.0971543249816644,1.892780356843075,1.4269146301593363,4.697131034839611,2.426307973236232,5.817272100080777,5.234274222749912,4.910945547743552,5.412360663880231,9.003504472286096,8.458383339781436,7.470660527032585,8.604649215954614,10.742218831798391,6.802489557791875,8.548597436606578,7.019248720251052,5.819876953788322,8.717014482745169,8.077410559159269,6.6065766185692745,5.767915073349172,2.823056961037511,2.378252018616755,1.7298079102245536,2.5735949964296685,1.7383224818120329,3.513670062823579,2.2754758568782085,1.4853140924157842,3.0893735692559954,6.721949601343059,6.080810132301791,4.132938475061106,10.698999532953074,7.830841371523106,11.385009079255024,12.319687905236158,12.58046991300304,11.20981795679786,13.480074645076856,15.416540022910848,15.706242825860569,11.628797206765816,17.249404832754518,16.846563985520753,16.36889759567053,16.466514938735656
91,4,0.20128482417583968,0.21533182957653416,2.6614017965987657,0.5277138752512942,0.1521031592563899,1.7539364466625031,8.701488557106494,5.296834349738861,0.11363359425078409,0.1415849597880215,0.16992637205787306,0.21353632537856237,0.23638798820531595,0.3246567544397929,0.32343496645748915,0.38455518131723704,0.26534809023007533,0.30730878226116354,0.38844361801354055,0.5277138752512942,0.657519884851481,0.7891372696365685,0.9916616869809597,1.0977847012686897,1.5077044349562916,1.5020304573343743,1.7858724466024973,1.2322752783548154,1.4271405340562462,1.8039303282633294,3.142347084727897,3.169018521719912,3.0353090091976025,3.1164103293273318,2.558814130964703,2.3867224781340237,2.2313246154459896,3.1276720381929777,2.772482852162744,3.155852062069263,2.954376382822466,3.0337146816466696,4.00241760037213,4.1519650342495105,3.956422382912306,4.152329136565228,4.347940173595818,4.36784928179909,4.574115904736388,4.690430146375775,4.796612798045423,4.790124352490258,4.880160567845058,4.95871371270494,5.011378192161431,4.924766741559125,4.999078044012487,5.006415094351857,5.045782611889326,5.225284903194953,5.296834349738861,3.6071581202116985,4.645185178463533,3.911114738101267,3.153617928536479,4.773696570622101,8.381550864886504,6.815235309289674,5.299724827912126,3.0355528087433363,5.142808567645503,5.535948982808286,19.209333972004902,22.388381428893926,25.12507476660927,34.82794860890254,32.06561113807993,35.15996081100045,60.14032547623722,60.328113091195526,56.278938391836476,55.21289955290799,54.580419313992614,50.447131008010764,53.22530484666437,61.286025777169876,58.66520244083345,62.46873136996912,66.12168122560499,76.06474430952927,8.701488557106494,8.936692430712553,7.818213173511732,8.478701848163439,4.8547672279268195,4.0872382723706115,3.4989804996913114,8.574726204243198,6.011232948319805,8.819799055042882,7.210392640906199,7.80575831205275,20.564465800312274,23.881690060299054,19.64002169830231,23.890387022149184,29.051996242613377,29.636191688035,36.425276010392885,40.91829081168711,45.50216116043145,45.20787861567314,49.467089637899484,53.50958183150794,56.403161786463,51.723579792851616,55.71364382027362,56.12392090085749,58.377447173043706,69.8557169190787
92,4,0.3287859460403219,0.0882749390679078,3.3142633328392446,0.56755775647089,0.16538538446930404,1.6622337492567185,9.257196895951157,4.7339940587143925,0.050101126369986274,0.05901420423265167,0.071565055934612,0.0781572547097923,0.09173700978369961,0.07823971389667717,0.08545341321368585,0.07232401461185674,0.10383007200981226,0.08586456920683175,0.06673069279612083,0.56755775647089,0.6685272723581656,0.8107063759008513,0.8853844084748423,1.0392191798980288,0.8863185262182874,0.9680370682323393,0.8193040445626317,1.1762123328109948,0.9726947434172476,0.7559415333584825,3.423636668382973,3.3043839993022868,3.2680843285958314,3.0996600150960374,3.4664993191519766,3.6375404904272335,3.7242091928423324,3.570826298558991,3.7255182436008143,3.6820022299434134,4.0301550037926495,4.189806809258149,4.161820345447541,4.092201868586464,4.214607807685616,4.317832743414152,4.235522410168387,4.312630679466234,4.452632748888354,4.43252554536693,4.415691758831692,4.575519064528063,4.659538585136928,4.600384286498265,4.560803016742173,4.682148791086678,4.726948962989359,4.795618731365169,4.821476081357405,4.770751734040755,4.7339940587143925,6.450727199351614,2.3204251645537637,3.7150147385206087,4.8374905103187364,3.0170981931517313,1.267072980382106,1.959255797170583,5.623071825894501,12.42649139769727,9.473087079098553,9.77073124587828,4.380840804110372,4.310610478608739,6.617768956889031,5.065869054151581,8.554094428526502,10.273710141495778,4.220342473890002,5.64440960701207,8.127072610235306,9.35364802969463,10.898798815637427,14.600900733751638,14.507699451564012,13.274255843204427,18.035765138687992,16.312121996827837,16.525637263854275,15.352652158739945,9.257196895951157,8.216535290695685,7.9236261797597605,6.69542621312452,9.662611396386323,11.46507105508345,12.50306502524589,10.725144329155878,12.519442889389504,11.986330234861429,16.97802103414833,19.916956068753276,19.367278540723216,18.064821652638738,20.417092774243038,22.637263295232117,20.848604876268258,22.51980857232889,25.90399936228413,25.38834394248199,24.96453910810398,29.291099189878967,31.85846770094983,30.02855943333727,28.863206143844668,32.58699930523678,34.08009830242734,36.50259503073508,37.45876413144965,35.60607813697477
93,4,0.303979580800556,0.12321027384810687,2.388326760179629,0.5410845289165259,0.16789034174482906,1.5212431933752015,8.480840685267685,4.570420086413147,0.06666717298277906,0.08721159153150355,0.09307644070504693,0.12634230502158952,0.16087506897349457,0.18000687152798003,0.16968947267452258,0.18665000766611872,0.18553397133759658,0.2044893612585724,0.2174384067887935,0.5410845289165259,0.7078272680330023,0.7554275938043218,1.025420211120899,1.3056952472309307,1.4609729035250079,1.3772347660205275,1.5148899668563363,1.5058319857832807,1.6596778407510566,1.7647749655751166,3.008402602719145,3.081562976286051,3.103286136101716,3.2009899736345977,3.207980158181462,3.113422576797442,2.977751505667278,3.0038917015084623,3.2428752287687512,3.0725703091744347,3.2956598833427604,3.5324895595008288,4.38440660973018,4.47702442408449,4.579102250860234,4.636393188836306,4.802614682769849,4.876173603549759,5.226556494373156,5.2461453232969415,5.329552024297295,5.459686314584228,5.6467357441548875,5.71882510547898,5.740163581911214,5.827556301931165,6.039352150274093,6.12853701514602,6.193484496546603,6.285075773059435,4.570420086413147,3.125439723742776,4.751154650925389,2.643188943733799,0.857886090985085,0.9872778302469635,1.2920903676532531,2.727124467731036,1.1466352645098592,1.7966589332060037,1.9922769582281183,3.23290226964717,16.70557701411647,18.420145493180975,16.051465122732374,23.66164155988686,27.44346368706921,32.215589733015385,40.20112493167299,34.84562868959474,41.81740263859772,48.73709627886806,65.72048699047521,69.40457491717633,74.19983762650466,81.43895896946236,86.89701559581124,106.58588518417999,100.57961868590601,118.9314038367988,8.480840685267685,9.124562525155538,9.32494545036758,10.282022204885223,10.3541472275368,9.419947886760715,8.224837052852092,8.44267060620527,10.721833841895139,9.042876211225806,11.302985144688074,14.32342829686909,33.576069276875266,36.834370993754106,40.79294829007819,43.19825791610346,51.00999849110041,54.903691304662125,77.94188414800561,79.48372652288342,86.39752278091746,98.40516516243588,118.64581657651074,127.51475521301349,130.26496409183648,142.16143549191364,175.69668539200475,192.08615488300282,204.97570832285322,224.6363230791064
94,4,0.22289400619037855,0.1298842301718992,2.682975982285559,0.6163433287054577,0.17257400165961853,1.2485302943274719,8.377995773224269,4.976185286753871,0.0800532787704942,0.09332178379753536,0.0966522341935646,0.13137080234139697,0.11360055586983947,0.1417957883784161,0.21903549457853994,0.19605496435060707,0.21345821832499795,0.23655340390482454,0.1620025800930108,0.6163433287054577,0.7184997260562412,0.744141410128445,1.0114453630554712,0.8746293196602188,1.0917090411264878,1.6863902129508008,1.5094593399917158,1.6434498479337347,1.821263471260143,1.2472844461456452,3.112535337606155,3.186477032024085,3.3091389438275294,3.3757016191772142,2.687908309895464,2.7832247569997453,2.7827326805945147,3.3063957904039594,3.442159647367185,3.285583723778327,3.7479423493390924,3.6291217109119898,4.142282998784161,4.038610719990735,4.130031657515872,4.520107248848612,4.558278241804179,4.663329736381263,4.694994023397545,4.733320474786398,4.7719696754750816,4.973824706561743,5.153889778389952,5.137833589209447,5.219289216486717,5.272222417545339,5.589963051275587,5.591620826342607,5.699982487634143,5.732198588732205,4.976185286753871,5.620101019573785,2.7488442379474587,2.123193698764651,4.698678079051032,5.27944083643875,6.515211042371046,5.74597856864472,4.747411709156262,4.847272167775334,3.8724405723466973,9.759299934646224,14.03810791256488,19.33529010137944,29.51989113196426,29.996197004197235,29.356969684960806,29.882386557110177,31.770976645328794,40.81466085827106,39.565599642159974,44.896652434108994,48.974130401934204,60.183725471972416,57.48225973508664,63.62025474496811,83.29983655133302,95.5032819415169,93.31133376939029,96.46532469727728,8.377995773224269,9.020956877551033,10.198211117144922,10.900133093646712,5.479323751340596,6.027293901215086,6.0243287417012565,10.17027419455558,11.649147807633874,9.960797156509777,15.81589947193217,14.043997654869106,23.461396755398557,21.15093474296137,23.17571673210848,34.23267609359687,35.56463062483613,39.504046780193626,40.77492885992397,42.36802096714442,44.037566594322634,53.88747558347858,64.51921967032642,63.49155910731094,68.87977522955843,72.62402558114546,99.78685205325819,99.95241340243022,111.39203970175956,115.03908833106672
95,4,0.36282207828930824,0.13746767071293836,3.468316227856686,0.49611543455107854,0.15761474030470832,1.7713920508515597,9.540050948701875,4.978106883102497,0.06819983319247398,0.09224908668137728,0.1299523747146737,0.14068483810565496,0.2117676376014403,0.24189385670558294,0.19243687296517323,0.2083538805978745,0.20813787152791205,0.1738799023581988,0.2507143447840303,0.4961154345510785,0.6710602296740222,0.9453304478115571,1.0234030836198187,1.5404904768020404,1.7596417794166934,1.3998700346572557,1.515657314314735,1.5140859698026603,1.264878508935362,1.8238058700185225,3.499168065245045,3.3770031754393024,3.0076474391751273,2.7684619607709697,3.8503058448974845,3.7514723064314888,3.6210575833154572,3.294286490485492,3.3339198605397553,3.9581213402201363,3.8019384552687936,4.173582990609372,4.336530258763883,4.566265063804657,4.6164602176591245,4.588533909079457,4.621445688035745,4.7805188056655865,4.970193898370109,5.067248937628347,5.157613912209133,5.2203414309736615,5.3592739310066735,5.410328040366004,5.372037052861264,5.4461895544605055,5.399068032746936,5.477235139744765,5.467610041329135,5.639883599197599,4.978106883102497,3.3924191908760895,3.6382415798726293,5.559787645012598,2.1866707448130813,1.8616223004151258,1.4267079289041469,2.458468299324688,4.649430340636373,7.167308249363617,11.508378071279795,8.092681030390244,12.98568667807774,10.78425442174813,8.398756917902508,14.15147050730303,17.751511344486044,20.5166298080362,23.949671772966802,18.39401956571734,22.689021049123713,20.668033237638166,29.009289086438976,24.317578832215844,29.543819275405628,31.389628307178818,27.67011369977148,26.774226417223872,30.322700291532,36.409083749432575,9.540050948701875,8.442968258496615,5.8356064874121225,4.594191193577815,13.553388713736325,12.277926628878562,10.77672099178523,7.772697332836622,8.086941669987414,15.096336537212045,12.913447574143703,18.726015333385988,22.040044856180874,27.732245247919636,29.159797958476645,28.356737884395425,29.305536252501366,34.3585043171941,41.53451046368061,45.7677501713762,50.09617575514894,53.33923580091918,61.2892641716754,64.49958573717738,62.07651975133666,66.85461358787803,63.77739348588873,68.96270839684496,68.30211975672873,81.14310789637389
96,4,0.21507614722081225,0.18061848789857413,2.5358455402928,0.49842782897585586,0.12498919034019325,1.5743672033604055,9.821379531041927,4.671549463346592,0.0900252807961882,0.10847253549213877,0.14921900533272875,0.16500322474436227,0.2115239246608897,0.2520725847792563,0.24099604011492284,0.28202251685460433,0.2884675246208956,0.22797683866132704,0.25393865265478205,0.49842782897585586,0.600561641026755,0.8261557666041491,0.9135455991471894,1.1711089330991988,1.3956078788612551,1.334282237210698,1.5614266298861577,1.597109620267023,1.262201014490537,1.405939422975242,3.2150887221713753,3.020218361293999,2.890939170918629,2.3773722823932943,2.968066755309135,3.212436274546022,3.3791074261505845,3.6748895568505358,3.36801431480704,3.485986559787804,3.432903114848422,3.527836880819306,3.693442341551761,3.754172236237466,4.151109245468685,4.284912436783684,4.254511142031308,4.421175876758385,4.664946708532385,4.652549294509276,4.823419802737461,4.861842930317643,5.012951343758707,5.034399624679264,5.023670048494143,5.054335727031605,5.093327945269312,5.220709689774442,5.191884098763913,5.352170469561317,4.671549463346592,5.1117211223425345,3.9036850326181316,7.214302058253821,8.755208508412961,9.40951148457267,7.174025886575133,7.639881546519914,10.746542809353214,10.748026183903404,11.498045820020645,13.548188299406663,21.718819754203256,29.2682779165355,24.27833044379023,30.524723892405646,35.00967945386274,37.835870208275935,43.69345873980719,43.2682526133554,43.525318286421374,47.698095517431284,68.71448002204326,69.94432056008488,71.78120708532605,80.17327510133374,68.85358404681602,64.64039667939085,67.05782836220679,69.07514866969736,9.821379531041927,8.082419197881897,7.102252896085613,4.249686240718658,7.671710693050035,9.79536335475265,11.57190639610475,15.55469354782667,11.444247327238578,12.877214501710487,12.211473821660825,13.427565930883441,15.845970068728562,16.838115701477193,25.042693731267928,28.628001403111426,27.77076959559527,32.80722445341217,41.86371999637729,41.34792201392335,49.052574644710916,50.97400528160042,59.28902517036899,60.574408190059486,59.9279448035258,61.79414378024705,64.25122677541569,72.97979061124136,70.9061357622045,83.23295321158162
97,4,0.25813431315506596,0.18374412428224168,3.114532808620069,0.5222748653980466,0.17488855151539187,1.2370373411791384,8.765249759774361,5.220093098918288,0.09596493777718972,0.11068549834815442,0.1494508278148304,0.22676090032358542,0.2225145466569075,0.3192280582120329,0.28082372888934115,0.30727377884058094,0.3647100857278278,0.3014214659005642,0.37858159388367524,0.5222748653980466,0.6023893214573492,0.813363847135951,1.2341123897669102,1.2110022430709795,1.7373511096424503,1.5283412734220525,1.6722917265566026,1.9848802629879574,1.6404413859654268,2.0603738778724257,3.306874172902402,3.493198535513881,2.7064387706152653,2.990002618851058,3.0227006144981927,3.063722010079738,3.2141869424492664,3.338397259970798,2.775949861771724,3.1616348471086626,3.0137690274336117,3.749227011216381,4.299114468250444,4.355518511753868,4.310995141508482,4.643050945736132,4.628490270532892,4.951123660563682,5.043875419277234,4.999576094881183,5.06531828192586,5.385916916454133,5.657121859241318,5.767877622313746,5.783538775379214,5.977995867644203,5.903043644781804,6.026903320327942,6.157447754892309,6.305019522244681,5.220093098918288,3.932240444533074,3.2603444294526795,3.561887097152163,1.1614362229260622,1.0799672446767898,1.5106180466364372,2.760820389260873,7.974466400431555,10.905617221576668,9.843987914900053,8.424443129237808,16.276334387147816,23.88685526038369,27.333910370581258,39.29456832777165,48.44939047592141,41.89707046391615,47.202439783404834,54.40823301226431,62.916525413509675,66.20195144721515,83.7347728754513,94.90702775110856,98.00287680093791,97.20790311968172,128.04861256423766,132.15836535932317,154.3194163172946,175.7635736716354,8.765249759774361,10.560486800038685,4.808377027238908,6.384821028128505,6.59704258012891,6.873289758938828,7.989337040167638,9.04595865178186,5.154503002021186,7.580322063188071,6.538382872056423,13.64192609021925,23.64224864688132,25.014092147178076,23.92480966206315,33.34713247567005,32.865093632768044,45.37877572774785,49.78910870789614,47.631625175645446,50.86825840793972,70.0940391319806,91.93140484416784,102.69859769955913,104.31963669487376,126.71198898547465,117.56183905499624,133.06319430390477,151.61866642524012,175.7285302405227
98,4,0.26449952081028344,0.15874625539373813,4.97237161901854,0.5428151723694699,0.14438708592315094,1.8629739630151787,9.179536966778707,4.662728859201896,0.08616987598455984,0.11268322060131132,0.15186900343931536,0.17931622594608979,0.19130321897262031,0.19594031272454285,0.18592092170221747,0.187756442941921,0.2118166007106836,0.20601384080868282,0.173469621269819,0.5428151723694699,0.7098323064177059,0.9566777059568106,1.1295776741399788,1.2050880727745747,1.2342988011814977,1.1711830382460238,1.182745649503536,1.3343092735341389,1.29775559302301,1.0927477995595078,3.8208736772278904,3.7955924273877244,3.251725295762155,3.030626975953913,3.4527070179810493,3.822937808309022,3.7063361068968788,3.7062517614675468,4.342427271090791,3.96851020104882,4.0936031557111745,4.459044155020924,5.018216855182279,4.955960500459344,5.065716121793865,5.002623738116837,4.98132799961587,5.297098587184392,5.484125083026049,5.468175329444911,5.532445000892808,5.527383346079976,5.8715375219175625,5.948855188700402,5.872665694928721,5.836756566329593,5.960518567841743,6.022998415032245,6.058629534842054,5.8398827830213085,4.662728859201896,4.331497813542011,1.7155081604254518,2.219280060617501,5.333771864473437,2.8864856935589933,3.2873227679530563,5.47966870645402,4.225199976743378,5.084072273122296,7.974541953267107,19.730618086540563,18.82274127577469,22.879487114939977,18.948604573931977,26.35771151083803,28.475521640393016,24.02762505554408,24.70955743024317,23.45001829466708,32.126175508163485,34.36677747464131,34.87920775911521,37.613509109625205,36.44189917890828,39.959498287962845,40.42453372171149,43.03730845001597,47.189589728033,49.89281513905256,9.179536966778707,8.950375745754709,5.195684527877184,4.16505742374559,6.352256504146842,9.198504303142077,8.18611309536752,8.185422663261738,15.464241487221463,10.639923433973637,12.057733550416414,17.376995639494076,30.39627116874082,28.56161225098315,31.874910912653586,29.925974776560913,29.295416970502345,40.17326296474295,48.435265275897756,47.66886294161627,50.833118832223256,50.57646921547296,71.35308700871732,77.08882091846215,71.43363106101356,68.91402086035258,77.99320087534579,83.02165702857572,86.03314436728395,69.129798130174
