variable,mean,median,sd,mad,q5,q95,rhat,ess_bulk,ess_tail
rt_t_values[7],1.1932768759699286,1.1833903515824151,0.23206032756103342,0.22188305491822963,0.837683833124521,1.6109366039431146,1.004182221662794,2256.71445543919,811.9439721354044
rt_t_values[8],1.253318799209196,1.2351940225886717,0.21774788609697926,0.2042907161522687,0.921907651043004,1.6280792348760615,1.0006498377499513,1770.6159766048806,892.5706209070438
rt_t_values[9],1.2915168536035906,1.2829651771149342,0.22438154628968668,0.20791176385238702,0.9375757936955863,1.6843413737810549,1.0036400727812187,1795.0809923647166,890.5047848319401
rt_t_values[10],1.3018781507048582,1.2971320995362894,0.2225279097363849,0.21155819347868088,0.9559578305230213,1.6755330417829906,0.9997474823723573,1460.77323811133,883.8607294791192
rt_t_values[11],1.2950819039581472,1.2802851192528133,0.24149321607355914,0.230204703043255,0.9380483756515421,1.7217929520933735,0.9978696856957395,1608.786665734195,893.2769606589541
rt_t_values[12],1.2766617920539847,1.2587249177541326,0.25092316095303624,0.23927355507010928,0.9082677160600771,1.710501669861586,0.9995029569466324,1779.8856304646938,752.1166389952622
rt_t_values[13],1.2266328824426525,1.2013939325110186,0.2806540523525886,0.2587189987476945,0.8229834065076834,1.7529059635420603,0.9987273805911898,2028.4794469764217,753.3498495433253
rt_t_values[14],1.1893255078734364,1.1568210700476995,0.30961844144526274,0.30714207502468027,0.7592062624721662,1.7309692479717744,1.0027643005237699,2015.219263718135,904.9834732391377
rt_t_values[15],1.1937819409900363,1.1471389950475526,0.35393163637957786,0.33293868400795984,0.6964217764634887,1.8692647989469828,1.0073929898013476,2169.7131785315064,828.8184151381413
log_genes_mean[0],3.4681398120629936,3.4567212276278996,0.40275271285924613,0.40527370194689827,2.8099451140190492,4.138842970316919,1.0009646446527827,1278.1382257961445,931.4960909200064
log_genes_mean[1],3.4686057274513216,3.460581178575781,0.3981131222839754,0.38946820210403665,2.808695251518615,4.124536273441039,1.000204299710697,1285.7874049649347,849.461658941613
log_genes_mean[2],3.3004179597234464,3.299092106026645,0.38559995569425776,0.39641209890180057,2.661117735080228,3.9499344513749874,0.9998800827683714,1392.6176646538133,883.4175566142641
log_genes_mean[3],3.2538664446129313,3.2393050157646117,0.38487990589208826,0.3808107941388636,2.6305245334643166,3.8727138290880134,1.0052479521571296,1371.9335064648155,894.5335883350386
log_genes_mean[4],3.2054008890731507,3.1966922925944052,0.38125950061775676,0.37569589229345735,2.5931338129630017,3.8499120748515727,1.0040507911666685,1403.9317416832027,927.4579366887447
log_genes_mean[5],3.1422658571267887,3.139717590718937,0.3888069349504867,0.39075019603049693,2.5054075876808892,3.771500025676218,1.004522708769754,1491.868250739117,992.1681355446311
log_genes_mean[6],3.0427259917819636,3.052197493381735,0.40843121286660095,0.4059718478279482,2.365410150810224,3.687328467110924,1.0013891210311687,1507.6264905725297,991.4990641651207
log_genes_mean[7],3.0198850629863903,3.0350737193759274,0.4078474478465217,0.4083157586701997,2.356927118546543,3.664457994136269,1.000610309921336,1541.1344243720116,989.0722230018424
log_genes_mean[8],3.021169375170609,3.024769374058724,0.39842163710692785,0.3817313027285901,2.365257762628029,3.6594766650028636,1.0026395241772004,1537.6122724532802,832.418039136825
log_genes_mean[9],3.0862189296764684,3.099832249593722,0.38425795150806935,0.37659522367498677,2.4393040623499225,3.7056132852864034,1.0063627559809971,1475.305156605328,895.3320312038047
log_genes_mean[10],3.1129865602050164,3.1134656739806843,0.3777250471463592,0.3701335973842361,2.4793486432198932,3.7104441265386905,0.9996005741841363,1796.523736714233,942.4491976524112
log_genes_mean[11],3.1224603782178546,3.1393089324855685,0.37561651172156074,0.3594896450743697,2.4862451661747755,3.7375252506252186,0.999015447628832,1498.6784262805436,952.274828177327
log_genes_mean[12],3.1177472695522743,3.12494088641603,0.35801245118668723,0.35931085197124507,2.5216151766504105,3.6896360349426907,0.9987030021464851,1407.7266454462851,915.2344059016281
