iteration,chain,data_log_copies[1],data_log_copies[2],data_log_copies[3],data_log_copies[4],data_log_copies[5],data_log_copies[6],data_log_copies[7],data_log_copies[8],data_log_copies[9],data_log_copies[10],data_log_copies[11],data_log_copies[12],data_log_copies[13],data_log_copies[14],data_log_copies[15],data_log_copies[16],data_log_copies[17],data_log_copies[18],data_log_copies[19],data_log_copies[20],data_log_copies[21],data_log_copies[22],data_log_copies[23],data_log_copies[24],data_log_copies[25],data_log_copies[26],data_log_copies[27],data_log_copies[28]
161,2,3.3353580532862876,3.7080220531956445,3.504082683647179,4.071490513732759,5.337794741454766,1.2719778854302672,3.751023653457455,2.9283688387621543,1.6830066064481732,3.721162184818394,2.7163385207218953,3.5584507875998233,3.1224514289774765,4.802185743747905,4.440285693552572,3.779442385592032,3.8212362415767407,4.911168102573869,4.324069081277918,3.5164510656627517,2.9740787689700103,5.403785835343998,5.838174687204071,4.435974849079095,5.309831870014092,5.479361705665077,3.154190277808354,3.0452609614764157
162,2,3.177191940245496,2.609402291133663,4.221715990648251,2.7988637852255684,3.666896978081779,1.9686248933042316,4.214345024790957,1.7678947843151989,3.078046914995314,3.5205435165393943,2.513864653347954,2.083217784005769,5.387572075041913,4.228185925984904,4.131310538274283,3.73942391067817,4.661338588834344,2.825215179174267,3.897184145760131,2.5781762834324793,2.888721443089469,5.905647018131844,3.787891907956349,3.5937630724957996,3.0064286734008396,4.4883270407187075,6.203862291668992,3.0810001802569498
163,2,2.969849038467352,2.8881634189834697,4.095532633012786,3.934022441811362,4.827963365268656,2.560386794854915,2.7442490670991027,3.3265441140184664,2.9363528266248187,3.75501853726574,3.307137197814702,4.443389810238828,2.1671762493625333,4.899133648461807,2.9397131242549244,2.683532342144478,5.927096784586412,3.687873378667936,2.7943974464180674,4.086586919179793,4.877315525250879,3.7884278388727917,1.7702954835463627,3.3230704920393004,5.937701890637831,2.5076602000423858,3.3542403746015363,4.044138161188809
164,2,3.7375595001766624,3.6478190740930647,2.4100441156190815,2.591407525414958,3.8416164155034105,3.7133000150706046,2.3857967034740306,3.999606125550913,4.221253830701716,5.191347970043117,3.5717084686490996,2.3328286417195043,4.554682906436691,1.8566942885882296,4.442405269811227,4.608538132016843,2.5007947898736704,2.8165119660472,2.6805055803184374,3.5127736730228074,5.733696194185025,3.753646290624327,5.263123330443952,4.517551690121913,4.469066943955536,5.899595109204874,7.239849354496154,5.166689442107781
165,2,3.574755542179756,2.701711795767709,2.5759052087316205,3.695475759872672,3.381764413290506,2.349688837381097,3.0966074144796325,3.6932381175989804,2.7983756643725233,2.7404484662892763,2.0985442449031013,3.389107426708406,3.5309541890054534,1.4664845777323183,4.319179639375028,2.4302209269012938,3.1180467464240493,2.6473082031763053,1.871184352727718,4.310681814179467,3.5930566218555917,5.512750111383349,3.6614832317592745,3.5218057840700845,6.208217528904605,4.3755720548014425,3.652689992061595,4.460936276129693
166,2,2.5718722659537563,2.205102239877178,3.6195320378501887,5.582117519270166,2.7742612841525536,3.4517581235810524,3.513892502008561,2.4149089717864545,2.1617443059481967,4.334323624230022,4.777771714814674,2.352830046261399,2.6687338582555893,3.496232691856319,3.7663504603781583,3.1802713582710016,4.281796151000775,4.214884526082417,4.105712124214064,3.381719155080535,5.206138874555166,3.5887902773952836,4.568116739616555,4.293919964667459,2.968955027425541,3.58653128503862,4.488309297414224,2.55514784095301
167,2,4.037632168179743,2.2129973438252692,3.0841369132044223,2.320014159983894,3.605055442658601,2.853182311922006,1.1873142362068538,1.953095045593168,4.427186628305016,1.670764530444376,5.536023404215391,2.4968975640072317,5.05199783180926,2.354724203140217,3.863077988067788,1.74698737148112,3.0557089857154454,3.8635348003875682,3.855293370595984,2.9807510221041404,4.291131938504333,4.442030608452476,3.7334443767536114,1.4689871824324707,2.56330320555749,7.437936250346836,4.778654578007792,3.3647362640561944
168,2,5.22940656041624,4.814718619285121,3.1610600194878002,3.3784428454891895,3.8277464220059483,3.4557047964411454,2.8230616237401396,5.885251173846159,4.4196929601776525,0.7367811954250242,3.728546095984706,4.7946512545439095,4.212346939191655,3.8466202798102884,4.962641026331722,4.3841168393231404,3.4706232818999374,3.079804363327592,5.249461428056368,4.234679044759783,3.25383725583516,2.9048152900690427,4.294634294719612,4.531923793776751,4.94864468773878,5.617916466909415,2.4879769562448657,1.0791791348307394
169,2,4.468130184216667,3.202153747555142,3.0338735166992596,2.5008829458058344,3.615584197193132,3.541282176532309,1.871035605545657,1.8060781883907355,1.6899389494108465,2.2335126701645334,2.1620899435952876,2.734906341382607,2.5394238748536364,2.9096726843197085,2.8255576961183335,4.275223009544076,4.307871071912635,2.9963970787318086,3.7732879609908236,2.275142084165462,2.4480570887775346,2.73204506845632,6.027489820373621,4.591295662842437,4.56964158902316,5.117961749277611,5.132464096529424,4.085203558520626
170,2,4.051962000521598,1.6233696323621456,3.164805726031309,5.660703922692845,4.781208456477352,1.521402333065864,4.36391164570631,3.0105417959375558,1.0003457890936065,2.598700016280278,3.5335436091374994,2.192007745509694,5.672446995796403,2.4763649333149997,2.40795456399613,4.443855453491947,4.99356167049869,3.228638051030845,3.320763539068745,3.443457103636942,2.6141702243340643,3.5487257194656174,2.7244525036553013,4.265651542326232,1.259385694374256,5.291064009994904,3.770885526844334,5.175632203510082
171,2,3.4638050055040517,3.109774865847252,4.182142889619365,1.9995239618203606,2.9449623874541917,2.88940792919868,3.6149248963596006,3.655591675868703,2.5233591962187374,2.4686146733600234,3.106723821394285,2.3399211975017247,2.937283345201261,0.029617369202708414,3.6550553117130495,4.728952787026171,4.357994410209932,3.8678056487767565,3.9726582215818174,3.7949580761718074,2.7817522594977184,3.5475392605541876,4.927230584982395,5.250430223641234,4.2729458763412955,4.558104117275493,3.623412397582751,3.5745357864162757
172,2,3.5196865816737737,3.448185827075672,2.044840084984523,1.940928443992952,2.3644326287341864,1.681859043986771,1.619579814771664,3.506679974042873,1.6828843985646385,1.5473760946821022,3.3104388577841273,5.048525553128074,3.6634718503601427,3.5086817528773113,3.9572843720255206,4.91585179008739,3.1605509303609822,2.8367553313935923,3.824063246653666,2.710150716000463,3.566943343521958,5.445765887774706,3.508109947980004,5.881437995273128,5.542003383015021,4.291271461834389,6.796060558552677,3.5078503620331065
173,2,3.075377171518409,1.843645998809268,3.5480589192156358,2.8146199975778536,-0.12361812365537946,2.1953557112357296,-0.21918486986725574,3.155304474617839,3.4653096993477113,1.451394200151282,4.23785720432117,2.9839201983421604,3.2225694972924974,4.068379103936889,3.229916665859534,4.134973955289946,4.800707242610635,4.77960149554456,4.173440322105625,3.6887963548925065,4.072805219482219,3.2454008374999623,2.3154435573447802,5.2969881682537405,4.018765828865794,6.108831111603112,4.715777468159643,6.158887872613986
174,2,3.5929407482074027,3.4745465086227263,5.304962577363774,3.202938220661188,4.016223495929626,3.1812722599633894,2.6987139374776565,3.870948670140466,1.6036420860136011,5.754546974786056,4.185914083014236,0.7461504206798613,2.180604760147734,5.7289954189171075,2.0079005192433335,3.2452787805013776,4.530786896530341,5.0369620333260094,2.88437439457147,3.0768201236394326,3.12858392415797,4.086442113192254,6.388316245219242,6.509960805000032,3.592461839283509,3.2090502880885934,6.313163074067744,4.614882966213705
175,2,1.6708511088639648,3.438940153944873,2.6807024419040095,4.5748046984347805,4.677616865118879,1.970039059932146,3.2621272500634104,2.658689614667021,1.4726530145347196,2.253462511789735,4.09007276824248,4.1458078789698805,4.100924747178257,2.636337278890091,2.6063520215627345,4.69098730408483,3.567746985654237,-0.903772428073932,0.7208588985683957,2.4352636919465507,4.616838599191478,5.59913014312343,4.958702593991307,2.974463877969707,5.479590274278464,4.315851374334485,5.27756764912788,6.294655985654117
176,2,3.448422342462782,2.160796759353595,2.663363630680248,2.7523523759533717,3.6921882122289573,3.8760032200807286,1.8451111119427617,3.1315248625004326,3.7297250102330346,3.742202340929043,3.4333346581314386,1.8414307511731514,2.275027455781884,2.6238494085429815,2.4821045022564476,2.4901869284133755,3.3339026865895014,3.6866237791324883,3.9788777463955074,3.0067068009442104,3.1773277477113453,3.6855156796494235,3.676904173834364,4.066706053720569,3.547914480798327,4.143268544153752,4.187236502096892,5.947555473605888
177,2,3.067056434061288,3.2002786460633192,3.0361308043130855,3.0586905990609297,3.2063426283103893,2.308877808849209,2.7286995595078545,4.115108240285944,3.9617223361872522,3.2028377307548146,3.0862198602595368,3.8348214105132645,2.922938016518608,1.944153456834014,4.291004036472168,1.7473000244401709,3.12923939587301,2.4652518746435534,3.7247421397646776,4.756597129450021,5.017448860596355,2.6869181041412444,4.603954631207669,3.6528398196649485,4.776825163843839,4.301043852524092,4.797019835057698,3.729477068577604
178,2,4.237588039723939,4.872595921811977,4.217793241837754,2.0721595602779694,1.3860263254182208,4.689744704434807,6.082193357090505,5.079706097127116,1.7834588255193007,3.5383424109955897,2.475097506854154,4.2600940329294685,4.331106509911664,1.377169696021681,4.030571776502224,3.69559958509491,2.5272738967522677,4.669742699000979,3.827926842820641,3.263133563296106,3.8845768812868955,4.057552795494117,3.578889315002611,5.389974757147314,4.619017185821527,5.1482373510185075,3.1650173029814375,6.263198693073825
179,2,4.789885327518903,2.7348935375605943,3.838024849328961,2.3656260240036833,3.415220808075585,4.780987656589135,4.083306428384601,3.4225022485084775,2.0746297650062013,4.391462141602027,2.4006572126217285,4.094694657968262,4.377613684953079,2.0493365274908575,4.751338094511825,4.501115316489855,3.6418810148767933,4.47327035302068,3.4563372524859326,3.739769380666579,5.3484825163372465,4.351755262174213,4.12420539464658,5.668573410421617,2.2823172399724916,3.463604759391378,4.717693773470959,2.593550254755987
180,2,3.9169996605188144,3.513554412461773,2.8902762791027503,4.2197121181601025,3.5964133835870378,4.721607449910426,3.9549460830626675,3.208662490830365,4.30282122180802,4.222937486352342,3.7551737265415293,3.015388918868429,3.190072282050997,3.380379629870378,4.735083524612245,4.19371088764131,3.0393500702448555,3.4800410221583697,3.7273239204886797,3.987144459118959,3.82610204860011,4.244206433346427,4.970366866198791,2.8116234597098253,3.5758929455633455,5.7803280067791505,4.6388724099356295,3.124002376866213
181,2,1.6039963980001153,0.4106191312144292,2.9913823896982263,-0.029840126241324885,3.678314095433467,1.85335344790459,2.7511702890455303,3.44050369200098,1.5482229281838606,2.6439525390187315,2.888677465561411,4.483103268397116,3.958613338232752,2.337812866241431,3.3517371192747465,2.5903831103839683,3.6571693418325326,3.9228871437559563,4.448731965834283,2.8737478882199374,3.470881289772503,5.045072102591155,3.925728338752967,3.855377953698308,3.712135365729697,3.3084262212462514,5.683187291945377,5.88605828734933
182,2,2.907307119197391,2.3168800690378104,3.3516731351651385,3.4254420825728222,3.2683693718140865,0.2255046962945475,1.1450555090086427,3.1850287523725016,2.7613189919892838,1.058074557733753,2.6828919164687397,2.236582945000957,2.1525370715785384,2.7804075357023934,3.5563684611997712,2.735650282837773,3.440909288382854,4.879076450907968,4.012411256586835,3.5481302127645575,4.841487511358638,3.1987849594513147,1.9850614329548253,5.417002421414746,5.724769234807325,2.98504050083298,6.084817048570458,4.916598960926147
183,2,4.124662830786068,3.4714993673678074,4.543612972558041,3.3109061047029456,2.456037837950309,4.229615070624509,3.3332579038874486,3.5034535240997338,2.7799299330312417,3.607567643700726,3.8691038664211286,4.285339298491866,4.468609217949675,5.971804193355646,1.9252217024745182,1.8972062968332752,2.734314141078002,3.908192918750039,5.203303795970197,4.932951615740482,5.856240989619802,3.4034499993724157,4.273090646993272,5.700209905385701,4.32961667326297,5.32344570957222,3.9031306112922386,2.6663988451807077
184,2,4.823627380534395,1.4464006199542943,4.05195824282554,1.1295403030697455,3.7946578777534126,2.772828138620247,3.2794385702666387,3.6953752897794856,3.1694122922314065,2.6423909321348353,2.380205584940137,4.176053794632902,4.247292483676919,3.275163706984851,4.618600396354683,2.1365792697592054,4.42681642866377,3.013513844503262,3.95944587080486,4.50649810638854,4.787978634651162,5.487159278335249,5.222614080565667,4.95867413379968,3.852140647843991,4.507573022439685,5.038494577010934,5.7833350591347275
185,2,4.0016399915806575,4.2114015363011905,3.2486483973898417,1.786749898491261,2.7306207333330743,1.9361556833887947,3.3872758028967547,3.1893733314259225,2.740267178870925,3.8101644262571783,2.768616656306091,3.5748801795028964,3.4374378142044097,4.443871646877392,3.6146234663572305,3.6876020853556684,2.9823208437279587,3.79032095240872,5.693633577464277,3.5513838577752876,4.111147699885309,3.8866651640573475,4.351643718803382,4.950977867856073,3.55565097846444,3.8027134013918906,2.461863172421651,2.394101193729191
186,2,4.217935674653821,2.4275468342145747,3.237590613305717,3.4748803172546427,2.87226454344478,1.5723626986449122,2.3453156328202414,1.2637332746713188,2.0998067231759303,3.671539170813874,3.758646390291224,1.5368211076784166,0.27394762040316306,6.541802700626659,4.175979751322642,5.400404175564352,1.988869713654088,6.001016358127369,0.7036426658756181,0.6452739724340167,3.895181339769765,4.0883240171772055,5.308725704752125,3.362062186126914,4.240700036176331,4.074134030369162,4.487570423901829,5.372317254256316
187,2,3.731751457772891,3.494388624460018,4.699859850957681,3.6768534927659196,3.5623241430604002,3.8770854622767965,4.717432384911178,5.11762566945196,2.345308226353617,3.312190461148204,4.030030198173809,2.837030625977184,3.853007500798863,2.7903811507522613,4.4388853609184755,3.0087936662350896,5.35019275089036,3.3602677097474634,3.6545187161992096,5.04779459024922,4.5409981355866025,3.4257681586981157,3.6497996381949815,4.594519776875744,2.747409941084824,3.378693789667651,3.835882710788288,5.282348253232806
188,2,2.580185623552158,3.190121318947247,4.792357338274723,3.467918426928859,2.9639296972235325,3.580156332670333,2.446596342602862,1.242474348081107,0.6552691330453769,3.6319623918403514,3.001441229966416,3.5057266075224645,3.0182643640050193,1.5604736509780808,3.629788067710482,5.415662742945501,2.5909873960516827,3.720960902542695,5.160264767806773,5.926429641221222,2.8378091729256747,6.847696374207949,4.965874375281907,5.11597721832997,4.522684910632079,1.7122472756277465,4.511365829027658,4.739731222174511
189,2,3.857616528443951,4.202379675505195,4.050512650346865,3.232453307170185,4.225519724471594,2.6002285442048483,1.384064664662491,3.04648324610755,3.3740803312465117,2.442692239293385,2.571738306837941,3.3090758760978205,3.3200009435871696,3.2820101791372576,4.207806486514116,2.733947995357462,3.237204866925097,5.0070983730075715,1.1934951199667723,2.081930436496708,3.4183454744021544,2.8300231879344557,3.369132168391697,4.697419552593504,4.836639262154509,4.862002932675078,5.224272189324709,5.188024829874051
190,2,6.420254687020497,6.020898712216422,3.4295615789674825,2.352364656202371,1.5399316120151267,2.7016189035042397,5.0853824925605835,2.303449321531796,0.6832820681563618,2.505084812243245,-0.8164950314210634,4.26960340317305,4.4461133535964,3.228165010414895,1.738680673516477,5.248005375211063,4.537476992634488,3.3283949410468625,5.5879060481925364,3.7161315944546263,3.767699144259913,2.4879449159691984,1.4468729714512938,4.628824902024583,2.888705448148403,3.353897560722247,6.390047407818024,6.483704745471712
191,2,4.096759860789735,5.872399137518897,3.934745377434189,4.908114263374207,4.282995112074988,3.2170960000504567,3.030963358217976,1.6793535219947544,4.650495198652316,5.052610290370117,4.009088867073876,2.3076447399952933,3.9288313887031,3.138273070300392,4.657559506033489,3.5546656048229917,4.487199447265665,4.1125191963996555,3.7366723223583582,2.5219967175465934,4.355137555198619,4.193183869377363,5.183230561303791,3.43806917295489,3.329042000771513,5.724213802691038,2.0610491037774463,5.677932760372167
192,2,5.025445783003363,0.500377994412851,4.336711305213433,3.430527987155411,3.1628255237845875,1.4584963643794269,3.2023032073545203,2.22427538033393,3.967637192938173,4.0897052358425245,2.670643427270965,0.5910608477059635,3.368513872874585,4.160448942453713,2.7245636372931283,2.081904159242755,4.2585308781678854,3.330903827428197,3.0059096671029,0.012334868335302875,5.375249703456211,4.515047337704966,5.6912724201971026,3.5300578232273225,1.3343299608528383,4.9001315137440455,3.4793468820668947,1.984929676038051
193,2,2.6270305028843617,3.0934510127887616,1.4856358597789687,2.518413942970721,3.336983456986254,1.0119649221193356,4.9255391680982585,2.57522259032895,4.190299116339343,2.4920982134675542,4.37890737032657,4.8714295509763685,1.9886442304004823,3.3716425469721787,3.7896122017608245,3.201590626149509,5.096240414010369,2.483547738185752,4.014366291455067,4.021286273228138,4.272682618876153,4.795575501931267,5.1610630716162404,4.063731080800765,3.6358910282145316,4.001231782872679,5.130325466007833,5.346525779466707
194,2,3.658354527893117,4.824849342703688,2.801487366866279,2.8246637511990076,3.2981306026640995,3.370268781675563,3.9516404628233923,3.6284238504610045,4.305580001184985,3.9161163290765058,4.082702252449807,4.8711308185718725,3.7928476040015453,5.580532861355041,1.9799633505152467,3.220523658315589,4.753396139285392,4.229909738322775,4.90352311866624,3.837055843155737,4.984649893114883,4.848936462206588,5.785564319891022,5.130654918793372,3.5320976135780735,5.277546766305445,4.369193902692249,3.881536717325303
195,2,4.370454500892526,1.9272297027871466,2.690474946160167,3.742152455998531,2.812876555842615,3.1712733553968455,5.504411065219127,3.2074077612206495,3.73442923276593,2.4991672162132486,3.252564168862044,3.811590313676756,4.660426554221632,5.47437680049429,3.9895816145957204,4.367988319702803,3.27153769418207,3.8822073375297066,5.187247924341836,3.6533425084720763,4.0609970722360025,3.7612492936470745,5.867709584985202,3.5364703800311066,4.869893301210206,5.133421410116907,6.582216815572785,4.651428872587555
196,2,4.385199067522998,4.6043399737185675,4.605992509670233,3.2613912554341797,1.5054925344947927,3.7365618190670977,3.9674444522545507,3.512750210478773,3.1018179904131498,2.28595145460563,2.561753586313509,1.9075027933482511,2.1131116505604064,3.6660170771466136,3.2475680129339977,4.647129478132314,3.9175495173811052,3.8300180023807613,2.459210465768457,4.227709207037833,4.455996010443402,5.335941376196353,2.93660346244788,5.189885039396301,4.902539206556802,2.707577067678452,4.3898884316286955,4.892967095725746
197,2,3.1977337937412313,2.8615777376789424,2.810079817668536,3.862834705246201,2.5752318824491875,4.383353252031671,3.014944026074444,3.8901563580256933,3.935450765201217,2.1157135233431372,3.2756147552611425,3.1453560491529617,4.033018202799775,3.685525462896382,3.510443118195283,3.519681199985087,4.023103767426973,3.782391574046224,3.6745262356357267,4.492737497212906,3.7060958769534533,4.136759781881685,5.807941165678006,3.6711690609548104,3.482809160939779,5.043701954641064,4.33919533656412,5.137362745139953
198,2,4.448918256438388,1.7969071587591696,3.4096025673397303,3.125709195821263,3.8304911244139213,3.5254710012524204,4.569535367115191,1.6498013734278327,3.934875616627679,2.669942992787203,3.301301553844283,3.1272258378688447,2.7853890472513694,5.070476301543799,2.592483572495301,2.590492790768285,2.271626973878136,2.253133269584589,2.425149869760039,3.302077068485894,4.938377484915184,3.5831505344992385,4.5155116260991335,4.271589227191677,6.495901426818078,4.140329771165989,4.364678603945863,5.750173867420859
199,2,4.685661006107183,3.653457931373177,2.2493092662803496,0.9717741549694505,1.6707210935406531,4.874373264895823,3.040493257835617,2.7804049405992823,2.1692015208506628,3.9353455927587815,4.379437383627057,0.26107735436502777,3.0688930045593743,1.8550300728249915,5.097127174619979,5.618374147733233,3.3700534404322946,4.26704407345847,1.9073108499845546,3.6908874202914013,2.8667773867421538,3.0965505117096384,4.885181043148781,4.217212987467914,5.285212789084391,3.558654511326855,2.5793282411113347,3.6214397867602215
200,2,3.346371532584689,2.4548642951739175,2.6576365655270258,3.812205285692356,2.719307295863698,4.2933498000573485,2.2535069346365817,4.743854342455252,3.1201296389086632,4.12895694543294,6.194252947243283,3.102037501318432,4.5542740710971215,1.3425805211760362,5.01508453859288,3.7065645159254603,3.4156780596448586,3.6056109995799477,3.816849634237863,3.4846839154511255,3.045014315936639,4.53668806872503,4.652793331936858,2.956654142549137,3.743743214682937,3.673370660478861,5.0236554227339685,5.502120523061292
201,2,3.046016858762895,3.2060585612527466,1.263614485557063,3.3221690730931384,2.0144340490828516,0.9520489898542656,0.8166227555415446,1.2548968013805637,2.3182966514131276,2.8997288359159015,3.912508669040751,3.379278551894551,2.876173213756364,2.2814867291483525,3.836372064087528,3.313450378233167,3.570098718388967,2.430402334048506,3.5193310604916386,4.5970001909114515,5.516392490688556,3.764715564951082,3.949692054300982,4.458609081441866,3.3047623193681446,5.164798451311179,4.241059370374618,3.8816467253502585
202,2,4.011215641897,2.7527621168341385,2.9223381663669152,5.4937312379604215,2.636225505932416,2.756035689406298,4.306805975178185,6.5572751982683615,3.116710696680028,3.7350193902171522,2.8534545913340317,3.199645544107537,2.7870986611645487,4.099786916146344,2.1934299689591734,4.1730441661635815,3.715209854164918,3.3374063033371795,4.293502715706218,5.58002899628824,3.8129140378408324,2.763360397848609,0.9717699932384998,5.543678145437898,3.929726981403042,4.039825001885735,2.4914451332350054,3.027136119355934
203,2,3.902274200534595,3.2638340260041736,3.627568909575949,2.9767955130158823,2.763915153544925,3.9877146845094185,3.78590625886633,1.1972827084757984,3.603507121340392,2.7608580579854523,4.323085841746582,3.634878586161121,1.511583652023011,1.7633783762094732,3.884401678067498,4.540422057668804,4.166401368776913,3.3732268910343897,2.4662597753738504,2.8673579581258855,4.461849934856515,2.97457020973308,2.484105603618504,1.910414915180513,3.9380223713095326,3.3953652243443884,3.9002165402749136,4.067935021029567
204,2,1.5455934101756053,3.2050669686112507,5.580742840717202,2.3316738470837026,2.4801672149428335,2.5393592743030546,3.956328257230356,2.668465708205055,2.704664597188607,3.4580628257696926,3.6965350533774983,5.038691796929004,4.412601803855843,1.828157313212941,1.3488249508853027,3.9307834583556494,3.071850682222577,3.646189126393075,4.790285357054475,4.058691370609633,3.511041705226678,4.40990837136834,4.615703137488357,4.8246524368005534,4.841697698351833,4.565459342774015,4.138349439690899,3.7302231795544536
205,2,5.7875094011707535,3.9501111725860527,3.349509910811167,3.158665855622349,3.778115898626928,3.1502233011226886,4.605561285162555,5.121925172981799,2.649171381180493,4.434370494272331,2.7161197541176416,4.622216618537631,2.9068048355850267,3.469502502120969,3.9895046215204095,3.028267773765292,4.442167176894684,3.1112321738862163,2.284740458895833,4.261250376176696,5.709415322168078,3.936901812404914,6.060874827549522,5.8225124347703385,3.394912255242548,4.251901749157799,4.970153269996541,3.68074875134901
206,2,3.862394245097601,3.2500488131289256,4.772080871286473,4.692307654304111,2.3815461806438236,3.2691429315810416,1.1396069016266375,2.5873178660564022,2.826808628108074,2.6836913225392798,4.156592040881398,2.846393359425046,3.1922781379495775,2.6455500783100057,3.7541795553303094,6.218228121629512,2.9204970613044545,4.225522430071028,3.11716272041369,4.646467588469436,2.3992430190532246,6.340461403423272,3.40410389539685,4.6048492565116925,5.378788165854998,4.944634903023427,6.872635669521081,3.111640681973661
207,2,3.5800442675969695,1.9793897642234317,4.011263293035494,3.6038671115890346,4.441966782504689,4.268698054371415,4.569153240553752,3.332738114624524,1.9218274215176288,1.8260321377540296,1.8789114657788557,3.7143503644979683,4.137922692319239,2.6847752198178703,3.4545413343057816,3.1759964117102806,3.4070063256830805,3.7703914081227254,3.277296514586293,3.587465192636977,3.013541434580242,2.562431743105231,5.386118908144054,4.457415883600059,4.724754104117084,6.394511903484777,6.486454937278253,2.966630526438871
208,2,4.736723240773721,4.449821720686114,3.0922370870275158,3.1631066177894316,3.020888207063369,2.4377527570922393,4.063701150549388,3.2003910878425814,2.854303577156801,4.237888499686481,4.858997590300545,2.1828918807602133,4.33119534396572,4.7936907122444055,3.9673061912404473,5.041882364186348,3.8157891625515745,5.484295123762135,2.8603684944221968,3.579305471957351,4.940677103241456,4.221866883959165,4.830646481441945,5.538086572961548,3.0313473314578387,4.4509373505116665,4.848345067488727,5.636878701593709
209,2,1.242626806467862,2.6543095504332315,1.8440465838689144,2.149053523752321,2.9814245762819924,1.4136825008618992,3.05551620135162,3.410185214228587,1.6461454220982201,1.92824394698835,2.664264207872356,3.451145882071239,2.061996127072362,1.9301481534544696,2.9816022826750803,4.169062740683306,2.9659190708562964,4.046527156446377,3.0309091611449284,4.505963973093618,3.6752415876359503,4.710490434438053,4.7279099182479785,4.1428516103925945,5.0257533608560925,4.367003150015205,4.082789617053876,4.939046528857108
210,2,3.6660684497226903,4.310241083276384,2.4685259735914347,1.771750972824807,4.2139549062469674,3.692839920651745,2.648708797624128,3.295841454812064,2.923399531189009,3.1835015480419413,3.2630532710526037,1.787534939098194,2.5833881716627856,3.804145392173152,2.996112138710006,3.8715713997851604,4.486643287244682,3.9597797391779874,5.250253495820448,3.619709923993258,4.227571889508884,4.612135264996466,3.891214881041511,3.9843646207320758,4.167718412088754,3.042061259021886,5.033738304448352,3.9578877982667278
211,2,1.0053748779583063,1.3560113803470126,3.3185602189189995,2.3003301478149085,2.609892726505585,3.063029641586846,1.9970099065180766,4.06895064685845,2.5111582038071867,3.250820777848923,3.6517214398813196,3.2628533195052674,2.5290209254757183,2.0916797706274877,3.354176498911638,2.0702309101314325,4.7735306012364145,4.671534611203843,2.1366873055560878,2.7504173884807286,3.6309437385739227,4.808136530157199,4.187431727967732,3.806890409200417,4.65605821194783,6.057821573333847,4.930431470090635,5.737103354174978
212,2,4.400072762020594,2.1032521214686106,3.6026454427303536,3.3780898561400297,2.7953052717245224,4.815500939218271,1.9281497838421633,3.8981909390631855,3.7025475458464827,1.1072884728194496,4.072939335040727,2.249993155810439,2.2516260734720963,3.78069783488146,4.783421588064868,4.5275245878261625,4.150030199355047,3.7320866375059483,4.282780896598204,5.713898609566055,5.455580336921769,4.523483138828529,4.616324390952092,5.262517385575747,4.664243270042729,6.829718959141128,3.9732651644077275,4.39853742934201
213,2,3.6662270513383217,2.7913835413910117,2.2210069541443818,4.184116064981677,4.41990520066404,2.930136522620197,2.6497928117465412,0.35208496901352904,5.052426656388456,3.9194718063669143,2.254303578504377,3.663245300147937,1.4628711575040505,2.520037866448586,3.395946296838698,3.163046140347648,2.661004414699778,4.785738907625157,3.560878416934025,3.553601587906041,2.708344652688032,5.16327680430339,3.2438427565923895,4.238419860960407,2.9182444900164004,2.316801445703376,3.566743423467588,4.687535685274702
214,2,1.2073921727372032,1.587962941501091,2.6534315751685495,3.7062921661948613,3.8982941342311292,2.2186137202039062,2.1213026974776716,3.5297867832972605,3.7580982076249683,4.09887888900525,2.457865978977693,3.6165220599490904,2.778970222807845,3.1357306641743046,4.13339293523715,4.936542427504232,3.2265289909605355,3.7603940469248833,4.191295716918467,3.3639009888837563,6.308597507966861,3.439732391892567,5.303373476994238,3.9496829458834095,4.089154354036388,6.09513743127628,5.032497670464581,5.114649269625199
215,2,2.879381842328223,4.982840578985025,4.761325897431346,3.28053280388351,2.939790045771068,2.5797229878555608,0.6999064659746091,4.149994558304324,2.917145063635564,4.358784983117953,1.6322895766535026,2.635178279266873,3.748021425911422,2.288395573167773,2.8253229079788413,3.7696449264639647,1.9775337820251606,4.899134367743675,3.884658974731134,3.9415197514706546,3.0687630188021027,3.963559854070062,3.2092351077869106,2.937694538446506,2.068359951032031,4.821455806022379,5.165791391063867,3.37795332579562
216,2,2.3555703109612685,2.113648015713377,1.4773724504367018,2.549723937616622,2.3983099107468986,2.297016431011454,4.476402673853104,4.14818912723191,1.743865411108885,2.0381342792971857,1.9288942245506802,5.20321404882599,4.928434199685594,1.1210802316991466,3.5371395641465897,1.522803735128363,4.293051890447932,3.6261856796010514,1.7055880961473109,2.1819887081877516,4.54343804194406,5.285256137216719,4.044875236794053,2.8333608297798167,3.976865668374846,4.275622998297428,4.287841787950847,4.96779457982738
217,2,1.4131464380892973,2.0115958536161225,4.173956319912973,3.3725740124588355,2.898436568877075,3.53937732789665,1.5765996690365902,1.9512941750067518,1.2771018921573944,3.5365333298314443,2.0822719029882886,5.459323317941784,2.758011266286385,2.8442991942832396,3.8542491966439276,5.2857202793922005,3.590608917625327,4.45548404292351,3.6961953917618295,4.636774293473723,5.0358229474169525,4.56081618612392,3.435007048046446,5.01426482453931,5.5933232956907,3.8597862111700674,3.1044369557447995,4.335829988693095
